item_id,similar_id,score
21358,21733,0.1219
21358,22138,0.1217
21358,21181,0.1197
21358,21210,0.1164
21358,16258A,0.1155
21358,20698,0.1155
21358,20697,0.1155
21358,22353,0.1144
21358,22131,0.1123
21358,84991,0.111
21358,21864,0.1107
21358,22333,0.1106
21358,20658,0.1071
21358,22332,0.1065
79192A,79190A,0.3227
79192A,84388,0.276
79192A,22961,0.2582
79192A,90202B,0.2582
79192A,22963,0.2582
79192A,79191D,0.2236
79192A,21685,0.1826
79192A,84597B,0.1826
79192A,47504J,0.1826
79192A,37489D,0.1826
79192A,16054,0.1826
79192A,20760,0.1732
79192A,79190B,0.1549
79192A,90214J,0.1491
79192A,90019B,0.1491
79192A,90019A,0.1491
79192A,90170,0.1491
79192A,17007B,0.1491
79192A,20821,0.1491
79192A,20831,0.1432
79071B,84915,0.2309
79071B,90075,0.2
79071B,90183C,0.2
79071B,90077,0.2
79071B,90025F,0.2
79071B,90025B,0.2
79071B,90185A,0.2
79071B,90067A,0.1789
79071B,90150,0.1633
79071B,47597,0.1633
79071B,84849D,0.1618
79071B,84877A,0.1512
79071B,72781,0.1512
79071B,37509,0.1512
79071B,84824,0.1455
79071B,84707B,0.1414
79071B,84206C,0.1414
79071B,90152B,0.1414
79071B,90011B,0.1414
79071B,84292,0.1414
84522,84527,0.252
84522,84914A,0.2357
84522,90098,0.2222
84522,72140E,0.2108
84522,90100,0.1925
84522,90099,0.1925
84522,90114,0.1925
84522,47310M,0.1849
84522,85071C,0.1782
84522,84533B,0.1667
84522,90035A,0.1667
84522,84549,0.1667
84522,21686,0.1667
84522,20701,0.1491
84522,84746,0.1491
84522,20697,0.1491
84522,90201A,0.1491
84522,62086A,0.1491
84522,84906,0.1361
84522,84875D,0.1361
84707A,84709B,0.3333
84707A,90123D,0.3333
84707A,84711A,0.3333
84707A,84707B,0.2357
84707A,20826,0.2357
84707A,84711B,0.2357
84707A,84600,0.2108
84707A,46775B,0.1925
84707A,84617,0.1925
84707A,84923,0.1925
84707A,20827,0.1925
84707A,79331,0.1925
84707A,90035C,0.1667
84707A,35819B,0.1667
84707A,17014E,0.1667
84707A,17012B,0.1667
84707A,35646,0.1491
84707A,17012E,0.1491
84707A,90082A,0.1361
84707A,84906,0.1361
15058C,90059E,0.25
15058C,15058A,0.2406
15058C,15058B,0.2182
15058C,90202C,0.1768
15058C,90059C,0.1768
15058C,84872A,0.1768
15058C,62095B,0.1443
15058C,84873A,0.1443
15058C,84857C,0.1443
15058C,10080,0.1443
15058C,90185D,0.1443
15058C,85091,0.1387
15058C,84795C,0.1336
15058C,84762B,0.1291
15058C,84856L,0.1286
15058C,21476,0.1268
15058C,90003C,0.125
15058C,78033,0.125
15058C,85071A,0.125
15058C,84797A,0.125
85145,84707B,0.3062
85145,85146,0.2739
85145,35654,0.1667
85145,46776D,0.1667
85145,20864,0.1491
85145,84709B,0.1443
85145,90046,0.1443
85145,90210A,0.1443
85145,45013,0.1443
85145,85141,0.14
85145,21620,0.1369
85145,22182,0.1291
85145,46775E,0.1179
85145,90185B,0.1179
85145,21591,0.1166
85145,21667,0.1166
85145,79071B,0.1155
85145,84631,0.1091
85145,21256,0.1072
85145,84968A,0.1054
22099,22093,0.2834
22099,22098,0.1667
22099,22097,0.1494
22099,22091,0.1305
22099,90011C,0.128
22099,90164B,0.128
22099,90164A,0.128
22099,90059F,0.128
22099,22961,0.128
22099,90202B,0.128
22099,22963,0.128
22099,90059E,0.128
22099,17014E,0.128
22099,90152A,0.128
22099,84086B,0.128
22099,22708,0.1169
22099,22095,0.1133
22099,21980,0.1124
22099,22736,0.1097
22099,22488,0.1089
22095,22107,0.1758
22095,22098,0.1728
22095,22109,0.1497
22095,90027C,0.1474
22095,90084,0.1319
22095,72821,0.1319
22095,20664,0.1319
22095,22123,0.1227
22095,85179A,0.1204
22095,85225,0.1204
22095,90143,0.1204
22095,22093,0.1152
22095,22099,0.1133
22095,21467,0.1115
22095,21929,0.1065
22095,20621,0.1043
22095,17084G,0.1043
22095,85179C,0.1043
22095,21773,0.1043
22095,22124,0.1043
22497,22500,0.2814
22497,22495,0.1619
22497,84879,0.1419
22497,85232D,0.134
22497,21272,0.1334
22497,84849D,0.1301
22497,22212,0.13
22497,85232B,0.1293
22497,22494,0.128
22497,84849B,0.1272
22497,84843,0.1262
22497,22423,0.1203
22497,22252,0.1199
22497,85123A,0.1195
22497,22627,0.1189
22497,22487,0.1182
22497,22359,0.1178
22497,84836,0.1169
22497,21907,0.1164
22497,82580,0.1164
20830,20820,0.378
20830,20831,0.3706
20830,85124B,0.2916
20830,85124A,0.2197
20830,85124C,0.2057
20830,20700,0.202
20830,85166B,0.1945
20830,37488A,0.189
20830,16258A,0.1793
20830,84680,0.1612
20830,72783,0.1543
20830,72709,0.1543
20830,84922,0.1543
20830,90177C,0.1543
20830,90064B,0.1543
20830,20821,0.1543
20830,21417,0.1482
20830,79192A,0.138
20830,46126A,0.138
20830,21418,0.138
84849D,84849B,0.5121
84849D,84849A,0.3178
84849D,82580,0.224
84849D,82583,0.2032
84849D,82581,0.1968
84849D,21272,0.1678
84849D,82578,0.1645
84849D,79071B,0.1618
84849D,84842,0.1557
84849D,84406B,0.1545
84849D,21165,0.147
84849D,82551,0.1461
84849D,21901,0.1373
84849D,84847,0.1348
84849D,90075,0.1348
84849D,90183C,0.1348
84849D,90077,0.1348
84849D,90025F,0.1348
84849D,90025B,0.1348
84849D,82552,0.1342
22214,85026B,0.1622
22214,22808,0.1622
22214,21286,0.1376
22214,84923,0.1325
22214,84765,0.1147
22214,21702,0.1147
22214,17021,0.1147
22214,72780,0.1147
22214,22148,0.1105
22214,85215,0.1053
22214,85185D,0.1053
22214,21664,0.1026
22214,72369A,0.1026
22214,22216,0.1026
22214,90210B,0.1026
22214,22146,0.099
22214,21657,0.0973
22214,21655,0.0964
22214,47583B,0.0937
22214,22215,0.0921
21640,21642,0.331
21640,21641,0.2533
21640,21648,0.1923
21640,21645,0.1868
21640,85130C,0.1867
21640,90070,0.1617
21640,21643,0.1531
21640,90027C,0.14
21640,90092,0.14
21640,90126C,0.14
21640,90119,0.14
21640,90156,0.14
21640,17012A,0.14
21640,90166,0.14
21640,78034B,0.14
21640,21647,0.1346
21640,21644,0.1252
21640,84874B,0.1165
21640,90143,0.1143
21640,21638,0.1133
22134,22135,0.5262
22134,22132,0.2768
22134,22133,0.2404
22134,22196,0.2076
22134,22195,0.1938
22134,22131,0.165
22134,35598A,0.1491
22134,21563,0.1464
22134,22417,0.1411
22134,22181,0.1409
22134,22492,0.1384
22134,21985,0.1275
22134,22136,0.1265
22134,20666,0.124
22134,20669,0.124
22134,84378,0.1162
22134,16207B,0.1127
22134,84988,0.1117
22134,21190,0.1076
22134,20832,0.1071
85034A,85034C,0.6186
85034A,85036A,0.3254
85034A,85034B,0.3145
85034A,37479B,0.2673
85034A,85036C,0.2457
85034A,72807A,0.2118
85034A,85035A,0.2017
85034A,85036B,0.197
85034A,37479P,0.189
85034A,78034B,0.189
85034A,85035C,0.1771
85034A,72802A,0.1708
85034A,37506,0.1417
85034A,72807B,0.1409
85034A,21689,0.1375
85034A,72351B,0.1374
85034A,72351A,0.1336
85034A,20762,0.1278
85034A,21611,0.1276
85034A,85129C,0.1237
22342,22341,0.5744
22342,22335,0.2049
22342,21274,0.1492
22342,84755,0.1226
22342,84975,0.1143
22342,22227,0.1064
22342,48194,0.1049
22342,22318,0.102
22342,72739C,0.1
22342,75172,0.1
22342,72739B,0.0943
22342,22294,0.0941
22342,22464,0.0931
22342,22245,0.0923
22342,21411,0.0907
22342,21278,0.0906
22342,22169,0.09
22342,22219,0.0898
22342,21801,0.0885
22342,21802,0.0866
21468,21465,0.3839
21468,21469,0.2417
21468,21470,0.2226
21468,21466,0.2161
21468,21467,0.1864
21468,21472,0.1709
21468,84510E,0.1644
21468,21471,0.1499
21468,84962,0.1162
21468,21112,0.1119
21468,84406B,0.106
21468,84306,0.104
21468,84638,0.104
21468,85035C,0.1027
21468,16033,0.0986
21468,21623,0.0962
21468,22361,0.0949
21468,90114,0.0949
21468,37489B,0.0949
21468,85123A,0.0942
22057,37447,0.4913
22057,22059,0.4614
22057,22063,0.4479
22057,22061,0.3361
22057,22055,0.3201
22057,37448,0.2699
22057,37450,0.2525
22057,22649,0.2115
22057,37446,0.2106
22057,37449,0.2104
22057,21231,0.206
22057,21232,0.2033
22057,22064,0.196
22057,22060,0.1923
22057,47556B,0.1627
22057,37502,0.1553
22057,47580,0.1527
22057,84615,0.1503
22057,47559B,0.1459
22057,22056,0.1456
21349,21351,0.2008
21349,22595,0.2006
21349,22593,0.1849
21349,22594,0.1837
21349,22130,0.1739
21349,84832,0.1549
21349,22158,0.129
21349,22470,0.1261
21349,21802,0.122
21349,16248B,0.1195
21349,22694,0.1192
21349,22580,0.1188
21349,22121,0.1185
21349,21805,0.116
21349,85045,0.115
21349,21807,0.1128
21349,22574,0.1099
21349,22602,0.1087
21349,22788,0.1069
21349,22578,0.106
22227,22219,0.2322
22227,22297,0.2295
22227,21390,0.2143
22227,22294,0.2128
22227,85061W,0.2061
22227,21384,0.1951
22227,85123A,0.1887
22227,22156,0.1876
22227,22335,0.1874
22227,22189,0.178
22227,22285,0.1724
22227,21385,0.1711
22227,85129A,0.1683
22227,84836,0.1661
22227,22212,0.164
22227,35971,0.1636
22227,82580,0.1563
22227,22251,0.1553
22227,21114,0.154
22227,21802,0.1536
22403,22396,0.478
22403,22398,0.4097
22403,22400,0.3922
22403,22399,0.3223
22403,22402,0.2977
22403,21038,0.2135
22403,22409,0.1776
22403,85032D,0.1654
22403,47343A,0.1601
22403,22410,0.1479
22403,84575A,0.1432
22403,21520,0.1281
22403,22582,0.1275
22403,84247N,0.1201
22403,22563,0.1195
22403,21026,0.1165
22403,22551,0.115
22403,20761,0.115
22403,81953B,0.1132
22403,84732D,0.1132
21112,21111,0.6749
21112,21110,0.4355
21112,21106,0.4152
21112,21109,0.3931
21112,21107,0.3772
21112,21108,0.3604
21112,75172,0.1925
21112,22057,0.1417
21112,21865,0.135
21112,20616,0.1291
21112,72741,0.1225
21112,22216,0.1217
21112,35233,0.1217
21112,84614A,0.1217
21112,37495,0.1184
21112,20933,0.1161
21112,21468,0.1119
21112,21616,0.1119
21112,20963,0.1065
21112,21232,0.1063
21111,21112,0.6749
21111,21106,0.4248
21111,21110,0.4084
21111,21107,0.3887
21111,21109,0.3831
21111,21108,0.3489
21111,75172,0.2063
21111,20616,0.1384
21111,21197,0.1319
21111,20933,0.1244
21111,35924,0.1199
21111,37495,0.1143
21111,22227,0.1098
21111,22064,0.1098
21111,22632,0.1039
21111,79149B,0.1031
21111,37489C,0.1031
21111,82011B,0.1031
21111,75178,0.1031
21111,17012F,0.1031
22363,22364,0.5767
22363,22359,0.4763
22363,22361,0.4352
22363,22360,0.4267
22363,22362,0.3917
22363,22408,0.2132
22363,22409,0.1672
22363,22407,0.1539
22363,21775,0.1508
22363,22495,0.1463
22363,82607A,0.141
22363,22423,0.1389
22363,22405,0.1366
22363,22406,0.1299
22363,21662,0.1256
22363,22410,0.1219
22363,22496,0.1195
22363,22472,0.1188
22363,48187,0.1184
22363,85168B,0.114
21845,21528,0.4187
21845,21532,0.3661
21845,21534,0.3596
21845,21540,0.3103
21845,21530,0.3087
21845,21536,0.2782
21845,21844,0.2405
21845,21538,0.2059
21845,84631,0.1945
21845,37327,0.1715
21845,84415B,0.1715
21845,84415A,0.1715
21845,21527,0.1501
21845,22308,0.1493
21845,21397,0.1323
21845,84725,0.1296
21845,21403,0.1248
21845,47344B,0.1213
21845,90210C,0.1213
21845,84967A,0.1213
22409,22408,0.4167
22409,22406,0.4097
22409,22410,0.3683
22409,22405,0.3454
22409,22407,0.3397
22409,22364,0.2028
22409,22403,0.1776
22409,22359,0.1714
22409,22363,0.1672
22409,22360,0.1599
22409,22361,0.1441
22409,90182C,0.1387
22409,90212C,0.1387
22409,84964B,0.1387
22409,84964A,0.1387
22409,37479P,0.1387
22409,90176D,0.1387
22409,90021,0.1387
22409,90064A,0.1387
22409,22889,0.1387
22405,22410,0.4838
22405,22406,0.4042
22405,22407,0.3467
22405,22409,0.3454
22405,22408,0.3002
22405,22360,0.1662
22405,22561,0.1605
22405,22364,0.1401
22405,22555,0.1389
22405,22363,0.1366
22405,22557,0.1324
22405,22399,0.1266
22405,22359,0.1244
22405,22731,0.1209
22405,22423,0.1179
22405,22361,0.1177
22405,21210,0.1157
22405,22899,0.1156
22405,90182C,0.1132
22405,90212C,0.1132
22410,22405,0.4838
22410,22409,0.3683
22410,22406,0.3411
22410,22407,0.33
22410,22408,0.3062
22410,21785,0.1516
22410,22561,0.1488
22410,22403,0.1479
22410,22361,0.1467
22410,21786,0.1443
22410,22585,0.144
22410,22496,0.1438
22410,22364,0.1429
22410,22400,0.1414
22410,22360,0.1332
22410,22359,0.1269
22410,22423,0.1249
22410,22495,0.1245
22410,22531,0.1238
22410,21916,0.1238
22341,22342,0.5744
22341,22335,0.2385
22341,22294,0.1679
22341,22318,0.1485
22341,84970L,0.1458
22341,84975,0.1441
22341,84836,0.1368
22341,85123A,0.1328
22341,22189,0.1283
22341,21621,0.128
22341,84884A,0.1256
22341,35793,0.1245
22341,22227,0.1239
22341,21381,0.1228
22341,84879,0.1202
22341,84970S,0.12
22341,21755,0.1184
22341,47566,0.1179
22341,22297,0.1158
22341,21274,0.1158
22407,22405,0.3467
22407,22409,0.3397
22407,22410,0.33
22407,22408,0.2526
22407,22406,0.2513
22407,90182C,0.2041
22407,90212C,0.2041
22407,90176D,0.2041
22407,90021,0.2041
22407,90064A,0.2041
22407,90000D,0.1826
22407,22496,0.1618
22407,37509,0.1543
22407,22363,0.1539
22407,90027B,0.1443
22407,90026B,0.1443
22407,75178,0.1443
22407,22830,0.1443
22407,85032C,0.1443
22407,90072,0.1443
22400,22403,0.3922
22400,22398,0.3699
22400,22399,0.3651
22400,22402,0.345
22400,22396,0.3046
22400,22391,0.2406
22400,21787,0.149
22400,22434,0.1454
22400,81953B,0.1443
22400,84805B,0.1443
22400,22892,0.1443
22400,90094,0.1443
22400,22410,0.1414
22400,21038,0.1361
22400,22389,0.1306
22400,72140E,0.1291
22400,22608,0.1291
22400,22393,0.1277
22400,22473,0.1275
22400,22135,0.1201
21030,21027,0.6228
21030,21025,0.3814
21030,21032,0.3814
21030,90114,0.3482
21030,90116,0.3419
21030,90126C,0.3015
21030,90119,0.3015
21030,84510E,0.3015
21030,21031,0.286
21030,75178,0.2132
21030,90128C,0.2132
21030,90128B,0.2132
21030,90126A,0.2132
21030,90128A,0.2132
21030,84967A,0.2132
21030,22856,0.2132
21030,21641,0.1818
21030,71510,0.1741
21030,47471,0.1672
21030,17174,0.1508
10125,21882,0.1802
10125,21879,0.1802
10125,21726,0.1776
10125,16236,0.1714
10125,44265,0.169
10125,84509E,0.169
10125,21883,0.1604
10125,90167,0.1529
10125,35964,0.138
10125,21990,0.1353
10125,21720,0.1289
10125,10123C,0.1278
10125,16202C,0.1278
10125,16238,0.1278
10125,21738,0.1274
10125,22149,0.1258
10125,21723,0.1214
10125,79149B,0.1195
10125,47341B,0.1195
10125,20820,0.1195
21610,21612,0.4749
21610,21609,0.4087
21610,21616,0.392
21610,21611,0.3875
21610,21618,0.3746
21610,21613,0.3684
21610,21614,0.3415
21610,21619,0.3044
21610,21617,0.3008
21610,21620,0.2932
21610,21615,0.1893
21610,90001D,0.1529
21610,90011C,0.1325
21610,90164B,0.1325
21610,90164A,0.1325
21610,90059F,0.1325
21610,90182C,0.1325
21610,90212C,0.1325
21610,44092C,0.1325
21610,37326,0.1325
22231,22230,0.6107
22231,22233,0.481
22231,22228,0.3314
22231,22229,0.2677
22231,22251,0.2527
22231,22232,0.2309
22231,22245,0.2183
22231,22244,0.2086
22231,22249,0.1672
22231,22246,0.1606
22231,21383,0.1595
22231,22248,0.1548
22231,85186A,0.1519
22231,22219,0.1486
22231,22149,0.1431
22231,22585,0.1396
22231,84743C,0.1351
22231,22250,0.1347
22231,85186C,0.1329
22231,79190D,0.1248
20786,20785,0.4009
20786,20784,0.378
20786,20787,0.378
20786,22803,0.2673
20786,46775B,0.2182
20786,84472,0.1734
20786,85121B,0.169
20786,20913,0.1612
20786,17091F,0.1543
20786,46775E,0.1543
20786,82093,0.1429
20786,84690,0.126
20786,22656,0.126
20786,21031,0.1195
20786,21025,0.1195
20786,35241,0.1195
20786,21030,0.114
20786,21366,0.114
20786,84313B,0.114
20786,20747,0.1127
21031,21032,0.4
21031,21027,0.3266
21031,84510E,0.3162
21031,21026,0.3068
21031,21030,0.286
21031,90108,0.2236
21031,90126A,0.2236
21031,90214V,0.2236
21031,90114,0.1826
21031,47016,0.1826
21031,35607A,0.1633
21031,84952B,0.1581
21031,84712B,0.1581
21031,84933B,0.1581
21031,81952B,0.1581
21031,35607B,0.1581
21031,22125,0.1508
21031,84933C,0.1414
21031,84746,0.1414
21031,20819,0.1319
21027,21030,0.6228
21027,21032,0.4899
21027,21031,0.3266
21027,21025,0.3266
21027,21026,0.3131
21027,90114,0.2981
21027,90126C,0.2582
21027,90119,0.2582
21027,84510E,0.2582
21027,16248B,0.2582
21027,90116,0.1952
21027,75178,0.1826
21027,90128C,0.1826
21027,90128B,0.1826
21027,90126A,0.1826
21027,90128A,0.1826
21027,22856,0.1826
21027,21641,0.1557
21027,22042,0.1291
21027,17174,0.1291
17091A,17091J,0.6211
17091A,17091B,0.4819
17091A,17090A,0.2582
17091A,17091F,0.2434
17091A,35265,0.1721
17091A,20879,0.1581
17091A,72131,0.1491
17091A,44092C,0.1491
17091A,17090D,0.1491
17091A,90036E,0.1491
17091A,17027A,0.1491
17091A,78034B,0.1491
17091A,72023F,0.1318
17091A,72128,0.1271
17091A,20762,0.126
17091A,72771B,0.1217
17091A,85230E,0.1193
17091A,84360,0.1127
17091A,17021,0.1118
17091A,21287,0.1118
21026,21025,0.4602
21026,21027,0.3131
21026,21031,0.3068
21026,21032,0.3068
21026,84510E,0.2425
21026,16248B,0.2425
21026,90214L,0.2018
21026,85089,0.1833
21026,16043,0.1715
21026,35913B,0.1715
21026,90214A,0.1715
21026,90165A,0.1715
21026,90214V,0.1715
21026,21030,0.1463
21026,35910B,0.14
21026,35909B,0.14
21026,90114,0.14
21026,90042A,0.14
21026,90192,0.14
21026,21095,0.14
21025,21026,0.4602
21025,21030,0.3814
21025,21027,0.3266
21025,16248B,0.3162
21025,21032,0.3
21025,75178,0.2236
21025,71510,0.1826
21025,47594A,0.1793
21025,44242B,0.1581
21025,17013D,0.1581
21025,47351B,0.1581
21025,79337,0.1414
21025,84809B,0.1414
21025,37351,0.1414
21025,20701,0.1414
21025,84744,0.1414
21025,22651,0.1348
21025,17091F,0.1291
21025,20786,0.1195
21025,85224,0.1195
20729,20730,0.2225
20729,20731,0.194
20729,20723,0.1894
20729,21935,0.1809
20729,22355,0.1781
20729,21702,0.1741
20729,20724,0.168
20729,21039,0.1677
20729,21946,0.1575
20729,20718,0.1512
20729,21944,0.1485
20729,22356,0.1449
20729,79072,0.1394
20729,21945,0.1366
20729,20665,0.1284
20729,20717,0.1275
20729,21157,0.1243
20729,46138B,0.1231
20729,37489C,0.1231
20729,22059,0.1167
17091F,90020,0.4082
17091F,90043,0.2887
17091F,17091J,0.252
17091F,17091A,0.2434
17091F,17091B,0.22
17091F,90190C,0.2041
17091F,90178A,0.2041
17091F,90040A,0.2041
17091F,90196A,0.2041
17091F,90125D,0.1826
17091F,90196B,0.1826
17091F,84952A,0.1667
17091F,90185C,0.1667
17091F,90190A,0.1667
17091F,90082B,0.1667
17091F,90081A,0.1667
17091F,84358,0.1667
17091F,21817,0.1601
17091F,20786,0.1543
17091F,84725,0.1543
22052,22035,0.3603
22052,22048,0.2406
22052,22047,0.2145
22052,21498,0.1993
22052,22045,0.1981
22052,22708,0.1936
22052,16161U,0.184
22052,22046,0.1833
22052,22050,0.1732
22052,22037,0.1685
22052,21499,0.1636
22052,21497,0.1609
22052,22029,0.1473
22052,22712,0.1443
22052,16156N,0.1375
22052,21507,0.1349
22052,21495,0.1319
22052,21503,0.1313
22052,22024,0.1294
22052,35004C,0.1278
22164,35819B,0.2236
22164,90166,0.2236
22164,22163,0.1917
22164,84251C,0.169
22164,84711B,0.1581
22164,16151A,0.1581
22164,16169D,0.1491
22164,21528,0.13
22164,22075,0.1235
22164,85049A,0.123
22164,22102,0.1118
22164,90046,0.1118
22164,84877B,0.1118
22164,21821,0.1061
22164,20773,0.1035
22164,20782,0.1026
22164,22944,0.1
22164,84819,0.1
22164,79337,0.1
22164,21263,0.1
21932,21933,0.4276
21932,21937,0.3266
21932,21936,0.2731
21932,21928,0.27
21932,22384,0.2438
21932,20728,0.2331
21932,20725,0.2186
21932,22411,0.2044
21932,22383,0.1945
21932,20717,0.1931
21932,85099B,0.1913
21932,85099F,0.1912
21932,21929,0.1896
21932,22382,0.1887
21932,20723,0.1796
21932,22275,0.1757
21932,22379,0.1754
21932,20726,0.1689
21932,22381,0.1682
21932,22386,0.1675
22766,22767,0.4446
22766,22768,0.3638
22766,22828,0.1715
22766,90156,0.1715
22766,22796,0.1574
22766,22862,0.1455
22766,22797,0.1427
22766,22666,0.1406
22766,22169,0.1247
22766,22776,0.1213
22766,22761,0.1213
22766,84632,0.1213
22766,22873,0.1213
22766,90079,0.1213
22766,90063A,0.1213
22766,22817,0.1213
22766,21014,0.118
22766,22983,0.1176
22766,82482,0.1152
22766,22765,0.1085
84358,84360,0.7715
84358,84926F,0.2357
84358,20701,0.1826
84358,84984D,0.1826
84358,22660,0.1782
84358,17091F,0.1667
84358,21419,0.1667
84358,79323B,0.1516
84358,20879,0.1443
84358,79323G,0.14
84358,79323S,0.138
84358,85167A,0.1361
84358,21416,0.1361
84358,21247,0.1342
84358,20714,0.1291
84358,84306,0.1291
84358,22468,0.125
84358,21681,0.1179
84358,17090A,0.1179
84358,84615,0.1179
84687,84689,0.4867
84687,84685,0.3902
84687,84684,0.2649
84687,84686,0.2632
84687,21276,0.1873
84687,84806B,0.1873
84687,84797B,0.1839
84687,21780,0.1777
84687,46776A,0.1734
84687,84796B,0.1734
84687,84797A,0.1721
84687,21275,0.1704
84687,22779,0.1622
84687,84796A,0.1529
84687,72801G,0.1467
84687,22105,0.1451
84687,84688,0.1405
84687,21274,0.1383
84687,84859A,0.1383
84687,84857C,0.1325
21681,21682,0.5449
21681,21683,0.4124
21681,21684,0.3416
21681,84926F,0.1667
21681,21331,0.1531
21681,21344,0.1531
21681,35598C,0.1443
21681,84966A,0.1443
21681,84711A,0.1443
21681,35815P,0.1443
21681,90152A,0.1443
21681,79000,0.134
21681,84358,0.1179
21681,21332,0.1132
21681,84870C,0.1091
21681,84937,0.1088
21681,85114C,0.1037
21681,21685,0.1021
21681,90103,0.1021
21681,22141,0.1021
21780,21276,0.527
21780,21779,0.5196
21780,21275,0.4315
21780,72772,0.2928
21780,35607B,0.2582
21780,22823,0.2582
21780,84684,0.2236
21780,90057,0.1952
21780,84689,0.1826
21780,72754B,0.1826
21780,90158,0.1826
21780,84687,0.1777
21780,85167A,0.1721
21780,72750D,0.1721
21780,21289,0.1651
21780,84616,0.1633
21780,85132B,0.1519
21780,84615,0.1491
21780,84612B,0.1491
21780,84685,0.1464
21682,21681,0.5449
21682,21683,0.5201
21682,21684,0.3647
21682,21331,0.1907
21682,84711B,0.1907
21682,79000,0.1753
21682,84926F,0.1557
21682,21344,0.143
21682,47348A,0.1348
21682,35819B,0.1348
21682,84966A,0.1348
21682,84711A,0.1348
21682,35815P,0.1348
21682,20782,0.1237
21682,21420,0.1206
21682,20828,0.1132
21682,84358,0.1101
21682,35970,0.1077
21682,21694,0.1038
21682,84947,0.1015
20935,20936,0.6831
20935,85174,0.259
20935,85167A,0.2182
20935,78034B,0.2182
20935,21130,0.1746
20935,85175,0.1723
20935,72772,0.165
20935,21728,0.1621
20935,84661A,0.1543
20935,84683,0.1455
20935,84881,0.1455
20935,21338,0.1455
20935,85180B,0.138
20935,47503J,0.1365
20935,20932,0.1365
20935,85071B,0.1336
20935,35598B,0.1316
20935,21339,0.1316
20935,20931,0.1301
20935,72487,0.126
35653,84497,0.2529
35653,84572,0.2085
35653,90012B,0.2085
35653,17012A,0.2085
35653,35649,0.1886
35653,47574A,0.1865
35653,90129C,0.1703
35653,84712B,0.1564
35653,84920,0.1517
35653,90019C,0.1474
35653,90011B,0.1474
35653,84206C,0.1474
35653,90152B,0.1474
35653,84912B,0.1474
35653,84679,0.1474
35653,17012F,0.1474
35653,84913A,0.139
35653,85034C,0.1365
35653,90184B,0.1319
35653,84638,0.1319
85200,84219,0.2357
85200,85206A,0.2327
85200,22021,0.2241
85200,85206B,0.2208
85200,22285,0.2003
85200,22256,0.1984
85200,22241,0.1857
85200,84218,0.1807
85200,22228,0.1758
85200,22290,0.175
85200,85188A,0.1741
85200,84459B,0.1734
85200,85189,0.1723
85200,85188B,0.169
85200,90149,0.165
85200,21458,0.1565
85200,22286,0.1555
85200,22229,0.1525
85200,21454,0.1515
85200,22261,0.1514
85091,84872A,0.1961
85091,84666,0.1849
85091,85092,0.1849
85091,84665,0.1601
85091,84873A,0.1601
85091,35610A,0.1601
85091,35598D,0.1538
85091,84782A,0.1432
85091,15058C,0.1387
85091,35817P,0.1387
85091,35924,0.1368
85091,84664,0.1345
85091,35599B,0.124
85091,84414B,0.1132
85091,35964,0.1132
85091,35610B,0.1132
85091,71406C,0.1132
85091,15058A,0.1068
85091,20793,0.1048
85091,84706D,0.1048
84685,84689,0.49
84685,84687,0.3902
84685,84686,0.3468
84685,84684,0.3273
84685,21276,0.27
84685,20793,0.2143
84685,84688,0.1929
84685,22823,0.189
84685,84637,0.1637
84685,84842,0.1637
84685,84797B,0.1515
84685,21780,0.1464
84685,84796B,0.1429
84685,21274,0.1425
84685,84797A,0.1417
84685,21275,0.1404
84685,85121C,0.1404
84685,20984,0.1358
84685,84661A,0.1336
84685,85179C,0.1336
22261,22262,0.5622
22261,22260,0.393
22261,22258,0.2379
22261,22146,0.2
22261,22264,0.1862
22261,85206A,0.1817
22261,85197,0.1797
22261,35912B,0.1777
22261,84745A,0.1766
22261,35920,0.1766
22261,84745B,0.1675
22261,21383,0.1666
22261,21437,0.166
22261,22256,0.1635
22261,22228,0.163
22261,22229,0.1616
22261,85205A,0.1606
22261,35910B,0.1529
22261,35911A,0.1529
22261,85200,0.1514
22798,22800,0.7833
22798,22801,0.6736
22798,22792,0.4364
22798,20953,0.2582
22798,90083,0.2041
22798,84805B,0.2041
22798,22791,0.1925
22798,22795,0.1925
22798,20827,0.1667
22798,21582,0.1543
22798,84723,0.1443
22798,37379A,0.1443
22798,90003C,0.1443
22798,22633,0.14
22798,20931,0.1291
22798,17191A,0.1291
22798,90088,0.1291
22798,22897,0.1291
22798,90084,0.1291
22798,84613A,0.1291
84820,84415B,0.3015
84820,84415A,0.3015
84820,85070,0.2132
84820,85092,0.201
84820,84818,0.1956
84820,84918,0.1818
84820,84815,0.1741
84820,72045D,0.1741
84820,84922,0.1741
84820,84823,0.1741
84820,84637,0.1741
84820,37343,0.1529
84820,45013,0.1508
84820,84920,0.1463
84820,84824,0.1463
84820,82613C,0.1463
84820,20997,0.1421
84820,47583A,0.1348
84820,84819,0.1348
84820,84858A,0.1348
20793,35649,0.2279
20793,84685,0.2143
20793,21097,0.189
20793,90035A,0.189
20793,84686,0.1734
20793,21815,0.1543
20793,21419,0.1543
20793,20860,0.1429
20793,37509,0.1429
20793,21132,0.1336
20793,84292,0.1336
20793,22124,0.1336
20793,85169B,0.126
20793,21416,0.126
20793,85169C,0.1195
20793,85163B,0.1195
20793,21532,0.1153
20793,84820,0.114
20793,20794,0.114
20793,22798,0.1091
